article;date;client secteur1;Quantite;PU net
1307669;20/12/2019;Client_B;1;5.76
1306426;20/12/2019;Client_B;1;5.76
1119859;20/12/2019;Client_B;1;5.76
1117398;20/12/2019;Client_B;1;5.76
1116339;20/12/2019;Client_B;1;5.76
1797263;20/12/2019;Client_B;3;5.73
1717000;20/12/2019;Client_B;2;22.95
1521119;20/12/2019;Client_B;1;14.34
1517228;20/12/2019;Client_B;3;17.21
1302244;20/12/2019;Client_B;1;11.47
1115852;20/12/2019;Client_B;1;7.46
1717024;20/12/2019;Client_B;2;11.47
1521171;20/12/2019;Client_B;1;11.47
1521119;20/12/2019;Client_B;2;14.34
1517228;20/12/2019;Client_B;5;17.21
1115852;20/12/2019;Client_B;1;7.46
1752095;20/12/2019;Client_B;2;11.47
1716881;20/12/2019;Client_B;1;11.47
1708763;20/12/2019;Client_B;2;14.34
1708756;20/12/2019;Client_B;1;11.47
1521164;20/12/2019;Client_B;1;11.47
1521119;20/12/2019;Client_B;2;14.34
1521102;20/12/2019;Client_B;1;8.6
1521096;20/12/2019;Client_B;1;5.73
1521058;20/12/2019;Client_B;1;22.95
1517228;20/12/2019;Client_B;3;17.21
1510328;20/12/2019;Client_B;2;11.47
1717499;20/12/2019;Client_B;2;11.47
1717314;20/12/2019;Client_B;2;11.47
1564612;20/12/2019;Client_B;5;22.95
1521461;20/12/2019;Client_B;5;18.93
1914157;20/12/2019;Client_B;1;5.76
1709913;20/12/2019;Client_B;1;5.76
1706202;20/12/2019;Client_B;1;5.76
1572549;20/12/2019;Client_B;2;5.76
1518560;20/12/2019;Client_B;1;5.76
1517822;20/12/2019;Client_B;1;5.76
1514340;20/12/2019;Client_B;1;5.76
1511240;20/12/2019;Client_B;1;5.76
1509650;20/12/2019;Client_B;1;5.76
1509100;20/12/2019;Client_B;1;5.76
1458690;20/12/2019;Client_B;1;5.76
1413742;20/12/2019;Client_B;1;5.76
1411519;20/12/2019;Client_B;1;5.76
1411007;20/12/2019;Client_B;1;5.76
1409639;20/12/2019;Client_B;1;5.76
1400315;20/12/2019;Client_B;2;5.76
1392031;20/12/2019;Client_B;1;5.76
1314490;20/12/2019;Client_B;2;5.76
1181109;20/12/2019;Client_B;1;5.76
1121296;20/12/2019;Client_B;1;5.76
1114304;20/12/2019;Client_B;1;5.76
1111044;20/12/2019;Client_B;2;5.76
1717499;20/12/2019;Client_B;2;11.47
1564612;20/12/2019;Client_B;8;22.95
1985851;20/12/2019;Client_B;1;3.44
1911880;20/12/2019;Client_B;1;3.44
1904349;20/12/2019;Client_B;1;3.44
1798239;20/12/2019;Client_B;1;3.44
1747329;20/12/2019;Client_B;2;3.44
1716706;20/12/2019;Client_B;2;3.44
1716355;20/12/2019;Client_B;1;3.44
1611216;20/12/2019;Client_B;2;3.44
1593988;20/12/2019;Client_B;1;3.44
1581671;20/12/2019;Client_B;2;3.44
1572532;20/12/2019;Client_B;1;3.44
1549718;20/12/2019;Client_B;2;3.44
1518652;20/12/2019;Client_B;1;3.44
1518386;20/12/2019;Client_B;1;3.44
1517181;20/12/2019;Client_B;2;3.44
1516320;20/12/2019;Client_B;5;3.44
1515613;20/12/2019;Client_B;1;3.44
1514678;20/12/2019;Client_B;2;3.44
1511936;20/12/2019;Client_B;1;3.44
1510823;20/12/2019;Client_B;2;3.44
1510748;20/12/2019;Client_B;1;3.44
1509094;20/12/2019;Client_B;1;3.44
1504693;20/12/2019;Client_B;2;3.44
1402739;20/12/2019;Client_B;1;3.44
1355333;20/12/2019;Client_B;1;3.44
1320132;20/12/2019;Client_B;1;3.44
1317286;20/12/2019;Client_B;1;3.44
1307799;20/12/2019;Client_B;1;3.44
1305542;20/12/2019;Client_B;1;3.44
1302481;20/12/2019;Client_B;1;3.44
1190620;20/12/2019;Client_B;1;3.44
1111403;20/12/2019;Client_B;1;3.44
1104268;20/12/2019;Client_B;1;3.44
1830052;19/12/2019;Client_H;1;5.95
1708756;19/12/2019;Client_H;2;11.9
1612626;19/12/2019;Client_H;2;8.93
1521102;19/12/2019;Client_H;2;8.93
1512643;19/12/2019;Client_H;2;17.85
1422010;19/12/2019;Client_H;1;10.12
1321771;19/12/2019;Client_H;2;8.93
1321757;19/12/2019;Client_H;5;11.9
1319884;19/12/2019;Client_H;1;5.95
1307430;19/12/2019;Client_H;1;5.95
1114113;19/12/2019;Client_H;1;10.12
1723490;19/12/2019;Client_E;1;12.13
1720024;19/12/2019;Client_E;1;18.19
1717963;19/12/2019;Client_E;1;10.31
1717314;19/12/2019;Client_E;2;12.13
1713323;19/12/2019;Client_E;1;9.09
1713064;19/12/2019;Client_E;1;10.31
1536855;19/12/2019;Client_E;1;9.09
1522307;19/12/2019;Client_E;1;12.13
1520518;19/12/2019;Client_E;1;12.13
1520402;19/12/2019;Client_E;1;6.06
1519802;19/12/2019;Client_E;1;6.06
1422027;19/12/2019;Client_E;1;18.19
1422003;19/12/2019;Client_E;1;12.13
1409394;19/12/2019;Client_E;1;6.06
1321740;19/12/2019;Client_E;2;12.13
1319846;19/12/2019;Client_E;1;3.94
1314506;19/12/2019;Client_E;1;3.94
1312206;19/12/2019;Client_E;2;3.94
1121982;19/12/2019;Client_E;1;9.09
1779436;19/12/2019;Client_F;1;17.7
1717000;19/12/2019;Client_F;1;23.6
1712760;19/12/2019;Client_F;1;8.85
1712753;19/12/2019;Client_F;1;8.85
1522154;19/12/2019;Client_F;1;7.67
1521508;19/12/2019;Client_F;2;14.75
1521058;19/12/2019;Client_F;1;23.6
1517228;19/12/2019;Client_F;6;17.7
1382063;19/12/2019;Client_F;1;3.53
1121388;19/12/2019;Client_F;2;11.8
1122712;24/12/2019;Client_J;383;9.46
1718700;19/12/2019;Client_K;1;10.48
1522154;19/12/2019;Client_K;1;8.01
1521058;19/12/2019;Client_K;1;24.65
1422027;19/12/2019;Client_K;1;18.48
1321771;19/12/2019;Client_K;1;9.24
1321764;19/12/2019;Client_K;1;12.33
1123962;19/12/2019;Client_K;1;18.48
1717123;19/12/2019;Client_E;1;9.09
1589677;19/12/2019;Client_E;1;9.09
1521454;19/12/2019;Client_E;1;30.33
1511240;19/12/2019;Client_E;1;6.5
1510823;19/12/2019;Client_E;2;3.94
1500527;19/12/2019;Client_E;1;6.06
1372897;19/12/2019;Client_E;1;6.06
1335618;19/12/2019;Client_E;1;6.06
1320972;19/12/2019;Client_E;3;3.94
1319846;19/12/2019;Client_E;10;3.94
1314506;19/12/2019;Client_E;2;3.94
1152314;19/12/2019;Client_E;1;6.06
1123962;19/12/2019;Client_E;10;18.19
1123048;19/12/2019;Client_E;1;6.06
1998356;19/12/2019;Client_J;1;9.46
1987565;19/12/2019;Client_J;1;6.31
1980139;19/12/2019;Client_J;1;6.31
1959548;19/12/2019;Client_J;1;9.46
1793258;19/12/2019;Client_J;1;9.46
1722646;19/12/2019;Client_J;2;10.73
1719875;19/12/2019;Client_J;1;12.62
1595173;19/12/2019;Client_J;1;6.31
1591618;19/12/2019;Client_J;1;18.93
1589165;19/12/2019;Client_J;1;6.31
1571511;19/12/2019;Client_J;1;6.31
1564612;19/12/2019;Client_J;1;25.24
1521461;19/12/2019;Client_J;1;20.82
1521454;19/12/2019;Client_J;1;31.55
1517365;19/12/2019;Client_J;1;10.73
1517228;19/12/2019;Client_J;6;18.93
1422690;19/12/2019;Client_J;1;12.62
1422065;19/12/2019;Client_J;1;8.2
1422027;19/12/2019;Client_J;1;18.93
1422003;19/12/2019;Client_J;1;12.62
1402334;19/12/2019;Client_J;1;6.31
1162221;19/12/2019;Client_J;11;12.62
1126759;19/12/2019;Client_J;1;6.31
1122040;19/12/2019;Client_J;1;15.77
1121975;19/12/2019;Client_J;1;15.77
1120139;19/12/2019;Client_J;1;6.31
1119644;19/12/2019;Client_J;1;15.77
1711824;19/12/2019;Client_F;1;8.85
1521034;19/12/2019;Client_F;1;5.9
1519468;19/12/2019;Client_F;1;5.9
1518003;19/12/2019;Client_F;1;5.88
1517228;19/12/2019;Client_F;2;17.7
1512445;19/12/2019;Client_F;1;5.88
1305443;19/12/2019;Client_F;1;5.9
1162221;19/12/2019;Client_F;2;11.8
1123962;19/12/2019;Client_F;3;17.7
1122590;19/12/2019;Client_F;4;11.8
1722035;19/12/2019;Client_D;1;8.93
1522666;19/12/2019;Client_D;1;11.9
1517716;19/12/2019;Client_D;5;5.95
1422058;19/12/2019;Client_D;2;10.12
1114137;19/12/2019;Client_D;5;5.95
1122590;20/12/2019;Client_D;1;11.9
1121395;20/12/2019;Client_D;1;8.93
1722653;19/12/2019;Client_D;1;7.74
1596804;19/12/2019;Client_D;2;5.95
1522147;19/12/2019;Client_D;3;10.12
1513770;19/12/2019;Client_D;2;5.95
1422058;19/12/2019;Client_D;2;10.12
1534752;20/12/2019;Client_D;5;5.95
1722646;20/12/2019;Client_D;2;10.12
1522147;20/12/2019;Client_D;1;10.12
1717000;19/12/2019;Client_D;1;23.81
1708756;19/12/2019;Client_D;2;11.9
1510311;19/12/2019;Client_D;1;8.93
1162221;19/12/2019;Client_D;7;11.9
1815448;19/12/2019;Client_C;1;5.59
1780050;19/12/2019;Client_C;1;8.38
1751029;19/12/2019;Client_C;1;5.59
1717574;19/12/2019;Client_C;1;3.34
1712371;19/12/2019;Client_C;1;3.34
1711640;19/12/2019;Client_C;1;3.34
1710988;19/12/2019;Client_C;1;3.34
1709739;19/12/2019;Client_C;1;5.59
1709012;19/12/2019;Client_C;1;8.38
1707605;19/12/2019;Client_C;1;5.59
1621796;19/12/2019;Client_C;3;8.38
1604370;19/12/2019;Client_C;1;5.59
1517228;19/12/2019;Client_C;5;16.77
1510823;19/12/2019;Client_C;5;3.34
1480158;19/12/2019;Client_C;1;8.38
1406035;19/12/2019;Client_C;1;5.59
1404208;19/12/2019;Client_C;1;5.59
1366537;19/12/2019;Client_C;1;11.18
1193218;19/12/2019;Client_C;1;8.38
1153205;19/12/2019;Client_C;1;8.38
1614279;20/12/2019;Client_I;2;6.14
1614279;20/12/2019;Client_I;1;6.14
1614279;20/12/2019;Client_I;1;6.14
1519550;20/12/2019;Client_I;2;9.22
1614279;20/12/2019;Client_I;1;6.14
1518348;19/12/2019;Client_I;1;6.14
1717956;19/12/2019;Client_I;5;6.14
1715204;19/12/2019;Client_I;2;15.36
1714702;19/12/2019;Client_I;5;6.14
1714030;19/12/2019;Client_I;2;9.22
1712937;19/12/2019;Client_I;2;6.14
1712463;19/12/2019;Client_I;10;6.14
1704277;19/12/2019;Client_I;5;6.14
1614293;19/12/2019;Client_I;10;6.14
1519802;19/12/2019;Client_I;2;6.14
1518270;19/12/2019;Client_I;5;6.14
1517921;19/12/2019;Client_I;2;6.14
1517822;19/12/2019;Client_I;2;9.22
1516320;19/12/2019;Client_I;20;6.14
1514395;19/12/2019;Client_I;2;6.14
1418501;19/12/2019;Client_I;2;6.14
1416255;19/12/2019;Client_I;10;12.29
1413216;19/12/2019;Client_I;2;6.14
1318757;19/12/2019;Client_I;5;6.14
1317286;19/12/2019;Client_I;5;6.14
1316715;19/12/2019;Client_I;5;6.14
1312052;19/12/2019;Client_I;2;6.14
1311390;19/12/2019;Client_I;2;15.36
1310522;19/12/2019;Client_I;5;6.14
1118982;19/12/2019;Client_I;2;6.14
1116346;19/12/2019;Client_I;10;6.14
1115516;19/12/2019;Client_I;2;6.14
1113345;19/12/2019;Client_I;2;6.14
1903053;19/12/2019;Client_A;4;3.07
1712111;19/12/2019;Client_A;1;3.68
1703157;19/12/2019;Client_A;2;6.17
1558260;19/12/2019;Client_A;3;3.07
1551155;19/12/2019;Client_A;1;3.07
1516320;19/12/2019;Client_A;21;3.68
1515613;19/12/2019;Client_A;2;3.68
1414411;19/12/2019;Client_A;4;3.68
1402334;19/12/2019;Client_A;5;3.07
1180171;19/12/2019;Client_A;1;6.17
1176969;19/12/2019;Client_A;1;6.17
1104139;19/12/2019;Client_A;1;3.07
1815424;19/12/2019;Client_A;1;3.68
1599645;19/12/2019;Client_A;4;6.17
1580452;19/12/2019;Client_A;1;4.61
1572532;19/12/2019;Client_A;1;3.07
1516320;19/12/2019;Client_A;10;3.68
1502621;19/12/2019;Client_A;1;3.07
1502576;19/12/2019;Client_A;1;6.17
1402334;19/12/2019;Client_A;2;3.07
1303532;19/12/2019;Client_A;1;3.07
1180928;19/12/2019;Client_A;1;3.07
1117404;19/12/2019;Client_A;3;3.68
1882822;19/12/2019;Client_A;4;15.36
1865825;19/12/2019;Client_A;1;6.17
1815424;19/12/2019;Client_A;1;3.68
1712111;19/12/2019;Client_A;2;3.68
1711824;19/12/2019;Client_A;2;5.53
1603496;19/12/2019;Client_A;1;3.07
1594473;19/12/2019;Client_A;1;6.14
1572532;19/12/2019;Client_A;1;3.07
1567682;19/12/2019;Client_A;1;6.17
1516320;19/12/2019;Client_A;2;3.68
1516313;19/12/2019;Client_A;9;6.17
1515613;19/12/2019;Client_A;3;3.68
1513985;19/12/2019;Client_A;2;3.68
1513978;19/12/2019;Client_A;2;6.17
1512780;19/12/2019;Client_A;2;18.44
1511981;19/12/2019;Client_A;2;6.17
1511806;19/12/2019;Client_A;1;3.68
1506758;19/12/2019;Client_A;1;3.68
1505348;19/12/2019;Client_A;2;3.07
1500527;19/12/2019;Client_A;1;3.68
1489786;19/12/2019;Client_A;1;3.07
1458508;19/12/2019;Client_A;5;3.07
1442385;19/12/2019;Client_A;1;3.07
1414411;19/12/2019;Client_A;2;3.68
1411519;19/12/2019;Client_A;1;6.17
1406614;19/12/2019;Client_A;2;3.07
1342524;19/12/2019;Client_A;2;6.14
1300295;19/12/2019;Client_A;1;6.17
1192044;19/12/2019;Client_A;2;6.14
1171742;19/12/2019;Client_A;1;3.07
1167714;19/12/2019;Client_A;1;6.17
1147921;19/12/2019;Client_A;1;12.29
1120795;19/12/2019;Client_A;1;3.68
1112225;19/12/2019;Client_A;1;6.17
1111136;19/12/2019;Client_A;1;8.23
1104122;19/12/2019;Client_A;1;3.68
1959531;19/12/2019;Client_A;2;3.07
1904349;19/12/2019;Client_A;3;3.07
1732479;19/12/2019;Client_A;1;3.07
1731168;19/12/2019;Client_A;1;3.68
1707155;19/12/2019;Client_A;1;6.17
1521454;19/12/2019;Client_A;1;30.74
1520501;19/12/2019;Client_A;1;3.68
1514258;19/12/2019;Client_A;1;6.17
1512674;19/12/2019;Client_A;1;18.44
1455460;19/12/2019;Client_A;1;3.07
1355340;19/12/2019;Client_A;1;6.17
1321405;19/12/2019;Client_A;1;18.44
1316401;19/12/2019;Client_A;1;3.68
1310522;19/12/2019;Client_A;6;3.68
1190088;19/12/2019;Client_A;1;3.07
1123962;19/12/2019;Client_A;1;18.44
1122583;19/12/2019;Client_A;1;15.36
1998356;19/12/2019;Client_A;2;6.17
1959548;19/12/2019;Client_A;12;6.17
1815431;19/12/2019;Client_A;1;3.68
1804909;19/12/2019;Client_A;1;3.68
1799830;19/12/2019;Client_A;1;18.44
1720475;19/12/2019;Client_A;2;7.99
1717949;19/12/2019;Client_A;1;9.22
1717543;19/12/2019;Client_A;1;6.14
1715310;19/12/2019;Client_A;1;6.14
1713842;19/12/2019;Client_A;2;6.14
1712500;19/12/2019;Client_A;1;6.14
1712371;19/12/2019;Client_A;1;6.14
1711404;19/12/2019;Client_A;1;12.29
1706653;19/12/2019;Client_A;2;30.74
1700064;19/12/2019;Client_A;9;3.68
1621796;19/12/2019;Client_A;3;9.22
1596880;19/12/2019;Client_A;1;6.17
1522147;19/12/2019;Client_A;5;10.45
1521515;19/12/2019;Client_A;5;12.29
1519468;19/12/2019;Client_A;1;3.68
1519451;19/12/2019;Client_A;6;6.17
1518652;19/12/2019;Client_A;1;3.68
1518348;19/12/2019;Client_A;2;6.14
1517235;19/12/2019;Client_A;167;30.74
1511240;19/12/2019;Client_A;7;6.17
1510236;19/12/2019;Client_A;3;24.59
1506741;19/12/2019;Client_A;1;6.17
1416255;19/12/2019;Client_A;4;12.29
1355876;19/12/2019;Client_A;1;6.17
1343903;19/12/2019;Client_A;20;6.17
1321405;19/12/2019;Client_A;2;18.44
1319839;19/12/2019;Client_A;2;6.17
1318849;19/12/2019;Client_A;1;3.68
1314568;19/12/2019;Client_A;1;5.53
1305368;19/12/2019;Client_A;1;3.68
1305061;19/12/2019;Client_A;2;12.29
1195090;19/12/2019;Client_A;6;18.44
1123962;19/12/2019;Client_A;1;18.44
1121395;19/12/2019;Client_A;4;9.22
1121388;19/12/2019;Client_A;2;12.29
1113574;19/12/2019;Client_A;2;3.68
1718717;19/12/2019;Client_A;1;10.45
1717956;19/12/2019;Client_A;1;6.14
1717598;19/12/2019;Client_A;3;6.14
1717567;19/12/2019;Client_A;1;6.14
1716706;19/12/2019;Client_A;1;6.14
1716683;19/12/2019;Client_A;1;6.14
1715914;19/12/2019;Client_A;1;6.14
1713842;19/12/2019;Client_A;2;6.14
1713354;19/12/2019;Client_A;1;3.68
1711480;19/12/2019;Client_A;1;5.53
1614286;19/12/2019;Client_A;1;4.61
1572549;19/12/2019;Client_A;2;6.17
1522468;19/12/2019;Client_A;1;18.44
1521515;19/12/2019;Client_A;4;12.29
1519451;19/12/2019;Client_A;8;6.17
1517990;19/12/2019;Client_A;1;18.44
1517235;19/12/2019;Client_A;143;30.74
1516238;19/12/2019;Client_A;1;8.23
1511240;19/12/2019;Client_A;2;6.17
1510236;19/12/2019;Client_A;4;24.59
1503276;19/12/2019;Client_A;1;12.29
1494384;19/12/2019;Client_A;2;6.17
1458690;19/12/2019;Client_A;4;6.17
1422065;19/12/2019;Client_A;1;7.99
1416255;19/12/2019;Client_A;4;12.29
1393168;19/12/2019;Client_A;1;6.17
1392130;19/12/2019;Client_A;3;9.22
1359669;19/12/2019;Client_A;3;6.17
1355340;19/12/2019;Client_A;2;6.17
1319839;19/12/2019;Client_A;5;6.17
1311697;19/12/2019;Client_A;1;3.68
1305061;19/12/2019;Client_A;1;12.29
1123962;19/12/2019;Client_A;1;18.44
1121388;19/12/2019;Client_A;1;12.29
1113574;19/12/2019;Client_A;4;3.68
1906398;19/12/2019;Client_A;1;24.59
1886004;19/12/2019;Client_A;1;6.17
1866471;19/12/2019;Client_A;1;6.17
1864057;19/12/2019;Client_A;2;6.17
1824310;19/12/2019;Client_A;1;3.07
1790349;19/12/2019;Client_A;1;6.14
1742683;19/12/2019;Client_A;1;4.61
1715921;19/12/2019;Client_A;1;6.14
1703454;19/12/2019;Client_A;1;18.44
1555795;19/12/2019;Client_A;2;6.17
1521461;19/12/2019;Client_A;8;20.28
1521454;19/12/2019;Client_A;5;30.74
1519451;19/12/2019;Client_A;1;6.17
1518294;19/12/2019;Client_A;1;3.68
1517846;19/12/2019;Client_A;1;6.17
1517235;19/12/2019;Client_A;64;30.74
1420986;19/12/2019;Client_A;1;3.68
1392130;19/12/2019;Client_A;1;9.22
1364076;19/12/2019;Client_A;1;12.29
1362027;19/12/2019;Client_A;1;6.17
1359669;19/12/2019;Client_A;1;6.17
1319839;19/12/2019;Client_A;2;6.17
1318849;19/12/2019;Client_A;7;3.68
1313363;19/12/2019;Client_A;2;3.68
1311819;19/12/2019;Client_A;1;3.68
1310904;19/12/2019;Client_A;1;3.68
1123962;19/12/2019;Client_A;1;18.44
1700064;19/12/2019;Client_A;3;3.68
1422690;19/12/2019;Client_A;1;12.29
1781019;19/12/2019;Client_A;1;12.29
1721267;19/12/2019;Client_A;1;15.36
1717666;19/12/2019;Client_A;1;3.68
1518294;19/12/2019;Client_A;1;3.68
1517235;19/12/2019;Client_A;1;30.74
1514395;19/12/2019;Client_A;1;3.68
1510229;19/12/2019;Client_A;1;21.51
1314506;19/12/2019;Client_A;1;3.68
1305765;19/12/2019;Client_A;2;3.68
1160128;19/12/2019;Client_A;1;3.07
1123962;19/12/2019;Client_A;1;18.44
1122583;19/12/2019;Client_A;1;15.36
1121128;19/12/2019;Client_A;2;6.14
1115852;19/12/2019;Client_A;1;7.99
1104275;19/12/2019;Client_A;1;6.17
1815448;19/12/2019;Client_A;1;3.68
1747985;19/12/2019;Client_A;2;3.07
1523558;19/12/2019;Client_A;1;3.07
1363055;19/12/2019;Client_A;2;3.07
1338176;19/12/2019;Client_A;6;3.68
1144661;19/12/2019;Client_A;2;3.68
1718199;19/12/2019;EXPORT;15;9.83
1517235;19/12/2019;EXPORT;270;24.59
1517228;19/12/2019;EXPORT;280;14.75
1512643;19/12/2019;EXPORT;15;14.75
1195090;19/12/2019;EXPORT;125;14.75
1162221;19/12/2019;EXPORT;50;9.83
1121395;19/12/2019;EXPORT;15;4.91
1115134;19/12/2019;EXPORT;20;17.21
1721823;19/12/2019;Client_G;1;30.6
1622571;19/12/2019;Client_G;2;30.6
1622564;19/12/2019;Client_G;1;30.6
1622137;19/12/2019;Client_G;1;30.6
1419638;19/12/2019;Client_G;1;30.6
1147884;19/12/2019;Client_G;1;56.1
1564612;20/12/2019;Client_K;1;24.65
1555603;20/12/2019;Client_K;2;6.16
1522154;20/12/2019;Client_K;2;8.01
1520150;20/12/2019;Client_K;1;6.16
1519017;20/12/2019;Client_K;1;10.48
1443535;20/12/2019;Client_K;1;9.24
1422690;20/12/2019;Client_K;1;12.33
1422003;20/12/2019;Client_K;3;12.33
1421327;20/12/2019;Client_K;1;9.24
1420481;20/12/2019;Client_K;1;6.16
1419911;20/12/2019;Client_K;1;6.16
1355333;20/12/2019;Client_K;2;6.16
1349066;20/12/2019;Client_K;1;12.33
1321436;20/12/2019;Client_K;2;9.24
1320972;20/12/2019;Client_K;1;6.16
1320903;20/12/2019;Client_K;2;6.16
1319525;20/12/2019;Client_K;1;6.16
1312206;20/12/2019;Client_K;1;6.16
1122590;20/12/2019;Client_K;5;12.33
1122583;20/12/2019;Client_K;5;15.4
1120015;20/12/2019;Client_K;1;6.16
1717000;31/12/2019;Client_L;46;0.3
1521188;31/12/2019;Client_L;10;0.3
1521188;31/12/2019;Client_L;15;0.45
1756451;19/12/2019;Client_B;1;5.73
1723490;19/12/2019;Client_B;1;11.47
1722653;19/12/2019;Client_B;2;7.46
1722035;19/12/2019;Client_B;1;8.6
1721700;19/12/2019;Client_B;1;9.75
1720109;19/12/2019;Client_B;2;9.75
1719677;19/12/2019;Client_B;1;9.75
1522468;19/12/2019;Client_B;1;17.21
1522154;19/12/2019;Client_B;1;7.46
1422690;19/12/2019;Client_B;1;11.47
1422027;19/12/2019;Client_B;1;17.21
1321771;19/12/2019;Client_B;1;8.6
1122583;19/12/2019;Client_B;1;14.34
1122170;19/12/2019;Client_B;1;14.34
1121975;19/12/2019;Client_B;1;14.34
1121388;19/12/2019;Client_B;4;11.47
1722646;19/12/2019;Client_B;1;9.75
1718199;19/12/2019;Client_B;1;11.47
1700064;19/12/2019;Client_B;1;5.73
1621628;19/12/2019;Client_B;3;8.6
1522468;19/12/2019;Client_B;1;17.21
1422065;19/12/2019;Client_B;2;7.46
1422003;19/12/2019;Client_B;1;11.47
1321405;19/12/2019;Client_B;3;17.21
1122583;19/12/2019;Client_B;1;14.34
1121975;19/12/2019;Client_B;1;14.34
1121395;19/12/2019;Client_B;1;8.6
1959548;20/12/2019;Client_B;1;8.6
1723490;20/12/2019;Client_B;1;11.47
1722646;20/12/2019;Client_B;1;9.75
1721687;20/12/2019;Client_B;2;9.75
1522307;20/12/2019;Client_B;1;11.47
1522154;20/12/2019;Client_B;1;7.46
1521874;20/12/2019;Client_B;2;9.75
1521515;20/12/2019;Client_B;1;11.47
1520341;20/12/2019;Client_B;1;9.75
1422690;20/12/2019;Client_B;1;11.47
1422683;20/12/2019;Client_B;1;14.34
1422065;20/12/2019;Client_B;1;7.46
1321740;20/12/2019;Client_B;1;11.47
1122583;20/12/2019;Client_B;1;14.34
1723490;19/12/2019;Client_B;2;11.47
1721663;19/12/2019;Client_B;1;9.75
1522468;19/12/2019;Client_B;1;17.21
1522154;19/12/2019;Client_B;1;7.46
1521515;19/12/2019;Client_B;2;11.47
1422690;19/12/2019;Client_B;1;11.47
1422027;19/12/2019;Client_B;1;17.21
1321771;19/12/2019;Client_B;1;8.6
1321757;19/12/2019;Client_B;1;11.47
1160623;19/12/2019;Client_B;2;5.73
1122583;19/12/2019;Client_B;1;14.34
1121975;19/12/2019;Client_B;1;14.34
1121883;19/12/2019;Client_B;2;7.46
1121395;19/12/2019;Client_B;2;8.6
1959548;19/12/2019;Client_B;1;8.6
1722653;19/12/2019;Client_B;1;7.46
1722646;19/12/2019;Client_B;1;9.75
1721700;19/12/2019;Client_B;1;9.75
1721687;19/12/2019;Client_B;1;9.75
1721663;19/12/2019;Client_B;1;9.75
1711824;19/12/2019;Client_B;1;8.6
1622113;19/12/2019;Client_B;1;8.6
1522147;19/12/2019;Client_B;1;9.75
1519482;19/12/2019;Client_B;1;8.6
1518577;19/12/2019;Client_B;1;3.44
1422683;19/12/2019;Client_B;1;14.34
1414411;19/12/2019;Client_B;1;3.44
1321436;19/12/2019;Client_B;1;8.6
1320972;19/12/2019;Client_B;1;3.44
1902093;19/12/2019;Client_B;1;5.73
1723490;19/12/2019;Client_B;2;11.47
1721700;19/12/2019;Client_B;3;9.75
1721687;19/12/2019;Client_B;2;9.75
1721663;19/12/2019;Client_B;2;9.75
1700064;19/12/2019;Client_B;2;5.73
1621628;19/12/2019;Client_B;4;8.6
1579401;19/12/2019;Client_B;1;17.21
1522468;19/12/2019;Client_B;1;17.21
1522154;19/12/2019;Client_B;1;7.46
1518652;19/12/2019;Client_B;1;3.44
1321771;19/12/2019;Client_B;1;8.6
1122583;19/12/2019;Client_B;1;14.34
1121883;19/12/2019;Client_B;1;7.46
1815448;19/12/2019;Client_B;1;5.73
1731168;19/12/2019;Client_B;1;5.73
1721267;19/12/2019;Client_B;2;14.34
1609718;19/12/2019;Client_B;1;11.47
1516399;19/12/2019;Client_B;1;14.34
1516382;19/12/2019;Client_B;1;14.34
1514029;19/12/2019;Client_B;2;5.73
1502002;19/12/2019;Client_B;1;8.6
1421853;19/12/2019;Client_B;2;8.6
1321771;19/12/2019;Client_B;1;8.6
1122583;19/12/2019;Client_B;1;14.34
1122040;19/12/2019;Client_B;1;14.34
1121395;19/12/2019;Client_B;2;8.6
1722646;20/12/2019;Client_B;1;9.75
1522468;20/12/2019;Client_B;1;17.21
1520518;20/12/2019;Client_B;1;11.47
1422683;20/12/2019;Client_B;1;14.34
1422027;20/12/2019;Client_B;1;17.21
1421839;20/12/2019;Client_B;1;11.47
1321405;20/12/2019;Client_B;1;17.21
1122583;20/12/2019;Client_B;1;14.34
1121975;20/12/2019;Client_B;1;14.34
1121388;20/12/2019;Client_B;3;11.47
1980146;19/12/2019;Client_B;2;8.6
1907890;19/12/2019;Client_B;2;5.73
